,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux
16224,4.0,RUE,8.0,65,10.454545,2.278145,48.867553,0.1509433962264151,0.16666666666666666
16225,53.0,RUE,5.0,60,11.266666,2.264345,48.847833,0.1320754716981132,0.13333333333333333
16226,53.0,RUE,5.0,60,12.625,2.264345,48.847833,0.1320754716981132,0.13333333333333333
16227,116.0,QUAI,4.0,15,9.72826,2.270979,48.843668,0.009433962264150943,0.0
16228,6.0,AV,4.0,56,8.333333,2.274575,48.850999,0.018867924528301886,0.0
16229,6.0,AV,3.0,55,10.645161,2.274575,48.850999,0.018867924528301886,0.0
16230,6.0,AV,2.0,55,8.884142,2.274575,48.850999,0.018867924528301886,0.0
16231,63.0,AV,4.0,58,12.642857,2.297661,48.870165,0.05660377358490566,0.0
16232,63.0,AV,2.0,58,13.633333,2.297661,48.870165,0.05660377358490566,0.0
16233,63.0,AV,1.0,58,15.0,2.297661,48.870165,0.05660377358490566,0.0
16234,14.0,BD,8.0,19,10.626778,2.273988,48.859668,0.05660377358490566,0.06666666666666667
16235,14.0,BD,6.0,19,13.998206,2.273988,48.859668,0.05660377358490566,0.06666666666666667
16236,37.0,BD,2.0,175,11.375,2.263224,48.841415,0.16981132075471697,0.06666666666666667
16237,37.0,BD,3.0,175,8.682,2.263224,48.841415,0.16981132075471697,0.06666666666666667
16238,51.0,RUE,2.0,80,10.925925,2.277548,48.860315,0.05660377358490566,0.06666666666666667
16239,51.0,RUE,2.0,80,11.122448,2.277548,48.860315,0.05660377358490566,0.06666666666666667
16240,51.0,RUE,3.0,80,13.75,2.277548,48.860315,0.05660377358490566,0.06666666666666667
16241,25.0,RUE,1.0,60,11.4,2.267829,48.848341,0.04716981132075472,0.0
16242,27.0,RUE,4.0,48,13.157894,2.282832,48.864839,0.05660377358490566,0.03333333333333333
16243,106.0,AV,5.0,11,11.637254,2.27037,48.844349,0.009433962264150943,0.0
16244,5.0,RUE,5.0,50,11.554621,2.260005,48.84739,0.05660377358490566,0.0
16245,68.0,RUE,1.0,33,9.523809,2.28058,48.860566,0.1509433962264151,0.2
16246,68.0,RUE,2.0,33,9.523809,2.28058,48.860566,0.1509433962264151,0.2
16247,24.0,RUE,1.0,40,10.555555,2.274007,48.852002,0.018867924528301886,0.0
16248,40.0,RUE,5.0,62,12.065,2.2789,48.860949,0.1509433962264151,0.2
16249,48.0,RUE,4.0,6,10.240963,2.26103,48.84439,0.05660377358490566,0.03333333333333333
16250,41.0,BD,4.0,2,10.272846,2.26265,48.852926,0.02830188679245283,0.03333333333333333
16251,14.0,RUE,5.0,20,11.919463,2.280357,48.862334,0.1509433962264151,0.2
16252,28.0,BD,2.0,23,8.299999,2.264822,48.841173,0.16981132075471697,0.06666666666666667
16253,28.0,BD,2.0,23,13.54375,2.264822,48.841173,0.16981132075471697,0.06666666666666667
16254,151.0,AV,2.0,10,8.727272,2.267044,48.841629,0.0,0.0
16255,151.0,AV,2.0,10,7.66129,2.267044,48.841629,0.0,0.0
16256,84.0,RUE,3.0,164,9.8125,2.262229,48.840736,0.16981132075471697,0.06666666666666667
16257,84.0,RUE,3.0,164,10.734375,2.262229,48.840736,0.16981132075471697,0.06666666666666667
16258,84.0,RUE,4.0,164,12.928571,2.262229,48.840736,0.16981132075471697,0.06666666666666667
16259,28.0,RUE,5.0,12,10.713059,2.265399,48.854294,0.0660377358490566,0.06666666666666667
16260,28.0,RUE,5.0,12,10.57971,2.265399,48.854294,0.0660377358490566,0.06666666666666667
16261,28.0,RUE,5.0,12,10.073529,2.265399,48.854294,0.0660377358490566,0.06666666666666667
16262,20.0,RUE,6.0,14,11.349693,2.291071,48.865014,0.04716981132075472,0.03333333333333333
16263,63.0,BD,1.0,9,11.166666,2.265849,48.856374,0.0660377358490566,0.06666666666666667
16264,9.0,RUE,6.0,5,13.414634,2.280909,48.871522,0.009433962264150943,0.0
16265,31.0,RUE,5.0,85,10.469798,2.270034,48.854408,0.18867924528301888,0.3
16266,1.0,AV,2.0,10,8.166666,2.281422,48.85624,0.02830188679245283,0.03333333333333333
16267,1.0,AV,3.0,10,9.7632,2.281422,48.85624,0.02830188679245283,0.03333333333333333
16268,4.0,RUE,3.0,45,11.555555,2.274162,48.847424,0.009433962264150943,0.0
16269,4.0,RUE,3.0,45,9.0,2.274162,48.847424,0.009433962264150943,0.0
16270,1.0,RUE,1.0,33,13.75,2.264414,48.839224,0.0660377358490566,0.1
16271,18.0,RUE,2.0,24,13.111111,2.278622,48.853481,0.0,0.0
16272,18.0,RUE,3.0,24,10.350877,2.278622,48.853481,0.0,0.0
16273,18.0,RUE,3.0,24,11.326315,2.278622,48.853481,0.0,0.0
16274,39.0,AV,1.0,59,13.246153,2.282304,48.860539,0.1509433962264151,0.2
16275,39.0,AV,4.0,59,11.965811,2.282304,48.860539,0.1509433962264151,0.2
16276,39.0,AV,2.0,58,13.818181,2.282304,48.860539,0.1509433962264151,0.2
16277,41.0,RUE,4.0,35,12.5,2.296618,48.870301,0.05660377358490566,0.0
16278,41.0,RUE,2.0,35,11.305084,2.296618,48.870301,0.05660377358490566,0.0
16279,41.0,RUE,2.0,35,11.729648,2.296618,48.870301,0.05660377358490566,0.0
16280,15.0,RUE,1.0,24,10.942857,2.263004,48.839234,0.16981132075471697,0.06666666666666667
16281,15.0,RUE,1.0,24,11.714285,2.263004,48.839234,0.16981132075471697,0.06666666666666667
16282,15.0,BD,3.0,36,4.945054,2.266436,48.859742,0.0,0.0
16283,10.0,RUE,1.0,8,12.96,2.290561,48.865441,0.04716981132075472,0.03333333333333333
16284,10.0,RUE,1.0,8,12.2,2.290561,48.865441,0.04716981132075472,0.03333333333333333
16285,32.0,RUE,2.0,64,6.504629,2.25992,48.841544,0.08490566037735849,0.06666666666666667
16286,32.0,RUE,2.0,64,4.3,2.25992,48.841544,0.08490566037735849,0.06666666666666667
16287,32.0,RUE,1.0,64,12.647058,2.25992,48.841544,0.08490566037735849,0.06666666666666667
16288,32.0,RUE,1.0,64,12.066666,2.25992,48.841544,0.08490566037735849,0.06666666666666667
16289,32.0,RUE,1.0,64,9.0,2.25992,48.841544,0.08490566037735849,0.06666666666666667
16290,17.0,RUE,2.0,46,10.908974,2.263788,48.845089,0.1320754716981132,0.13333333333333333
16291,17.0,RUE,2.0,46,7.629641,2.263788,48.845089,0.1320754716981132,0.13333333333333333
16292,81.0,RUE,3.0,15,12.53365,2.276529,48.857964,0.41509433962264153,0.5
16293,81.0,RUE,1.0,15,9.785185,2.276529,48.857964,0.41509433962264153,0.5
16294,10.0,AV,1.0,6,12.76,2.284861,48.875054,0.1509433962264151,0.2
16295,10.0,AV,1.0,6,11.0,2.284861,48.875054,0.1509433962264151,0.2
16296,10.0,AV,1.0,6,13.809523,2.284861,48.875054,0.1509433962264151,0.2
16297,10.0,AV,1.0,6,15.0,2.284861,48.875054,0.1509433962264151,0.2
16298,10.0,AV,2.0,6,6.114814,2.284861,48.875054,0.1509433962264151,0.2
16299,122.0,RUE,4.0,111,14.210526,2.285347,48.865399,0.11320754716981132,0.06666666666666667
16300,32.0,RUE,4.0,8,10.405405,2.258727,48.837661,0.27358490566037735,0.3
16301,3.0,AV,3.0,76,8.211666,2.275186,48.851015,0.018867924528301886,0.0
16302,3.0,AV,3.0,76,11.912604,2.275186,48.851015,0.018867924528301886,0.0
16303,153.0,AV,2.0,9,9.0625,2.266939,48.841576,0.16981132075471697,0.06666666666666667
16304,131.0,AV,5.0,22,10.0625,2.283909,48.874584,0.02830188679245283,0.03333333333333333
16305,131.0,AV,3.0,22,18.366666,2.283909,48.874584,0.02830188679245283,0.03333333333333333
16306,131.0,AV,1.0,22,20.135135,2.283909,48.874584,0.02830188679245283,0.03333333333333333
16307,131.0,AV,5.0,22,12.198952,2.283909,48.874584,0.02830188679245283,0.03333333333333333
16308,49.0,RUE,4.0,22,9.20238,2.260261,48.844789,0.05660377358490566,0.03333333333333333
16309,82.0,AV,4.0,110,12.12225,2.267874,48.852234,0.11320754716981132,0.13333333333333333
16310,11.0,RUE,2.0,75,11.172413,2.290541,48.865686,0.03773584905660377,0.03333333333333333
16311,40.0,RUE,3.0,5,9.573837,2.261371,48.844806,0.02830188679245283,0.0
16312,2.0,RUE,5.0,27,7.472424,2.272882,48.847276,0.009433962264150943,0.0
16313,52.0,AV,3.0,37,9.411764,2.270471,48.848912,0.04716981132075472,0.0
16314,19.0,RUE,1.0,45,18.888888,2.282277,48.866482,0.3113207547169811,0.43333333333333335
16315,129.0,BD,3.0,50,11.14625,2.259902,48.837244,0.27358490566037735,0.3
16316,10.0,BD,3.0,19,8.089887,2.266754,48.840398,0.16981132075471697,0.06666666666666667
16317,47.0,RUE,3.0,29,10.734,2.269765,48.850033,0.04716981132075472,0.0
16318,63.0,RUE,2.0,45,8.666666,2.275664,48.868234,0.1509433962264151,0.16666666666666666
16319,11.0,AV,5.0,34,10.309734,2.269844,48.849446,0.04716981132075472,0.0
16320,11.0,AV,3.0,34,11.33,2.269844,48.849446,0.04716981132075472,0.0
16321,11.0,AV,4.0,34,10.757142,2.269844,48.849446,0.04716981132075472,0.0
16322,91.0,RUE,5.0,13,12.135416,2.278235,48.864779,0.19811320754716982,0.16666666666666666
16323,59.0,AV,5.0,122,32.8125,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16324,59.0,AV,4.0,122,14.090909,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16325,59.0,AV,5.0,122,9.171597,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16326,59.0,AV,5.0,122,10.650887,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16327,59.0,AV,5.0,122,10.650887,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16328,59.0,AV,4.0,122,7.727272,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16329,59.0,AV,5.0,122,11.508875,2.279187,48.863645,0.05660377358490566,0.03333333333333333
16330,15.0,AV,9.0,18,12.45912,2.295369,48.864655,0.04716981132075472,0.03333333333333333
16331,15.0,RUE,7.0,32,9.2,2.278278,48.869685,0.02830188679245283,0.0
16332,44.0,RUE,4.0,3,10.8,2.275182,48.855762,0.12264150943396226,0.16666666666666666
16333,40.0,AV,4.0,20,12.727272,2.289527,48.863777,0.11320754716981132,0.06666666666666667
16334,40.0,AV,8.0,20,18.055555,2.289527,48.863777,0.11320754716981132,0.06666666666666667
16335,40.0,AV,7.0,20,11.290322,2.289527,48.863777,0.11320754716981132,0.06666666666666667
16336,6.0,RUE,3.0,92,10.487804,2.265709,48.850767,0.1792452830188679,0.26666666666666666
16337,95.0,RUE,3.0,40,11.428571,2.288035,48.867331,0.10377358490566038,0.06666666666666667
16338,34.0,AV,4.0,10,12.673417,2.271839,48.849893,0.04716981132075472,0.0
16339,34.0,AV,4.0,10,13.59756,2.271839,48.849893,0.04716981132075472,0.0
16340,34.0,AV,2.0,10,8.615384,2.271839,48.849893,0.04716981132075472,0.0
16341,1.0,RUE,4.0,77,11.098901,2.272686,48.856264,0.18867924528301888,0.3
16342,1.0,RUE,3.0,77,15.189873,2.272686,48.856264,0.18867924528301888,0.3
16343,1.0,RUE,2.0,77,10.714285,2.272686,48.856264,0.18867924528301888,0.3
16344,24.0,AV,4.0,2,7.32619,2.271729,48.853118,0.11320754716981132,0.13333333333333333
16345,24.0,AV,4.0,2,9.375,2.271729,48.853118,0.11320754716981132,0.13333333333333333
16346,63.0,AV,3.0,68,13.333333,2.269201,48.854085,0.18867924528301888,0.3
16347,48.0,AV,2.0,29,10.0,2.293634,48.86257,0.04716981132075472,0.03333333333333333
16348,48.0,AV,6.0,29,12.61923,2.293634,48.86257,0.04716981132075472,0.03333333333333333
16349,28.0,RUE,3.0,11,7.95,2.259027,48.837771,0.27358490566037735,0.3
16350,28.0,RUE,1.0,11,9.75,2.259027,48.837771,0.27358490566037735,0.3
16351,49.0,RUE,5.0,93,9.255414,2.280506,48.86047,0.1509433962264151,0.2
16352,10.0,RUE,3.0,37,11.382222,2.279383,48.853286,0.0,0.0
16353,69.0,RUE,4.0,40,11.160714,2.267532,48.855153,0.18867924528301888,0.3
16354,69.0,RUE,3.0,40,16.494845,2.267532,48.855153,0.18867924528301888,0.3
16355,69.0,RUE,3.0,40,11.009174,2.267532,48.855153,0.18867924528301888,0.3
16356,141.0,AV,4.0,21,10.76,2.279996,48.867272,0.3113207547169811,0.43333333333333335
16357,14.0,RUE,3.0,62,14.772727,2.261438,48.846893,0.1320754716981132,0.13333333333333333
16358,54.0,BD,4.0,13,11.728395,2.263713,48.856248,0.0660377358490566,0.06666666666666667
16359,94.0,AV,1.0,17,10.777777,2.295618,48.871845,0.018867924528301886,0.0
16360,94.0,AV,1.0,17,10.28,2.295618,48.871845,0.018867924528301886,0.0
16361,105.0,RUE,2.0,47,16.641891,2.278756,48.865204,0.05660377358490566,0.03333333333333333
16362,62.0,RUE,2.0,76,11.373535,2.282459,48.867489,0.3113207547169811,0.43333333333333335
16363,12.0,SQ,7.0,16,11.59836,2.286991,48.858112,0.08490566037735849,0.06666666666666667
16364,12.0,SQ,6.0,16,13.432432,2.286991,48.858112,0.08490566037735849,0.06666666666666667
16365,18.0,RUE,3.0,66,21.794576,2.282302,48.858244,0.1509433962264151,0.06666666666666667
16366,3.0,RUE,2.0,32,9.867674,2.264223,48.839273,0.16981132075471697,0.06666666666666667
16367,3.0,RUE,2.0,32,10.72826,2.264223,48.839273,0.16981132075471697,0.06666666666666667
16368,12.0,BD,5.0,15,8.249411,2.266688,48.860868,0.0,0.0
16369,65.0,RUE,2.0,53,11.305084,2.281515,48.867663,0.3113207547169811,0.43333333333333335
16370,65.0,RUE,4.0,53,13.45679,2.281515,48.867663,0.3113207547169811,0.43333333333333335
16371,8.0,RUE,2.0,71,9.058275,2.265846,48.847195,0.1320754716981132,0.13333333333333333
16372,2.0,AV,2.0,2,10.625,2.259979,48.845036,0.05660377358490566,0.03333333333333333
16373,2.0,AV,2.0,2,7.954545,2.259979,48.845036,0.05660377358490566,0.03333333333333333
16374,42.0,RUE,3.0,83,13.25,2.280318,48.857904,0.1509433962264151,0.06666666666666667
16375,94.0,RUE,1.0,5,11.25,2.276345,48.853139,0.018867924528301886,0.0
16376,94.0,RUE,1.0,5,10.555555,2.276345,48.853139,0.018867924528301886,0.0
16377,7.0,RUE,3.0,16,16.254081,2.28703,48.871808,0.02830188679245283,0.1
16378,7.0,RUE,2.0,16,11.979166,2.28703,48.871808,0.02830188679245283,0.1
16379,65.0,RUE,5.0,23,11.261261,2.27826,48.857728,0.41509433962264153,0.5
16380,41.0,RUE,2.0,51,10.60606,2.281388,48.867421,0.3113207547169811,0.43333333333333335
16381,100.0,RUE,1.0,37,10.164705,2.277658,48.862214,0.05660377358490566,0.06666666666666667
16382,100.0,RUE,5.0,37,11.5,2.277658,48.862214,0.05660377358490566,0.06666666666666667
16383,49.0,BD,7.0,7,9.457013,2.271147,48.865797,0.0,0.0
16384,100.0,RUE,4.0,64,13.049653,2.267374,48.849503,0.04716981132075472,0.0
16385,4.0,VLA,5.0,15,15.403225,2.27983,48.873269,0.009433962264150943,0.0
16386,80.0,RUE,3.0,80,13.727272,2.269472,48.850088,0.04716981132075472,0.0
16387,80.0,RUE,2.0,80,12.828947,2.269472,48.850088,0.04716981132075472,0.0
16388,80.0,RUE,2.0,80,11.756578,2.269472,48.850088,0.04716981132075472,0.0
16389,13.0,RUE,2.0,19,10.180851,2.274819,48.849872,0.07547169811320754,0.0
16390,39.0,RUE,2.0,43,7.405258,2.260302,48.838207,0.27358490566037735,0.3
16391,39.0,RUE,3.0,43,10.097435,2.260302,48.838207,0.27358490566037735,0.3
16392,39.0,RUE,2.0,43,8.6,2.260302,48.838207,0.27358490566037735,0.3
16393,23.0,BD,3.0,4,17.567567,2.257986,48.845726,0.05660377358490566,0.0
16394,23.0,BD,4.0,4,8.695652,2.257986,48.845726,0.05660377358490566,0.0
16395,96.0,RUE,6.0,51,8.40909,2.262895,48.840185,0.16981132075471697,0.06666666666666667
16396,96.0,RUE,4.0,51,9.609375,2.262895,48.840185,0.16981132075471697,0.06666666666666667
16397,12.0,RUE,5.0,12,9.84375,2.281014,48.874293,0.02830188679245283,0.03333333333333333
16398,12.0,RUE,1.0,12,14.805,2.281014,48.874293,0.02830188679245283,0.03333333333333333
16399,3.0,RUE,2.0,88,9.822448,2.265461,48.850838,0.1792452830188679,0.26666666666666666
16400,3.0,RUE,3.0,88,11.22807,2.265461,48.850838,0.1792452830188679,0.26666666666666666
16401,152.0,AV,3.0,21,20.238095,2.265312,48.841071,0.16981132075471697,0.06666666666666667
16402,152.0,AV,2.0,21,20.238095,2.265312,48.841071,0.16981132075471697,0.06666666666666667
16403,152.0,AV,3.0,21,18.75,2.265312,48.841071,0.16981132075471697,0.06666666666666667
16404,8.0,RUE,1.0,24,10.666666,2.288484,48.866232,0.10377358490566038,0.06666666666666667
16405,20.0,RUE,1.0,20,11.034482,2.27831,48.870052,0.02830188679245283,0.0
16406,49.0,RUE,1.0,77,8.68421,2.263422,48.843777,0.02830188679245283,0.0
16407,49.0,RUE,2.0,77,9.934313,2.263422,48.843777,0.02830188679245283,0.0
16408,127.0,RUE,3.0,18,10.232558,2.267727,48.856128,0.18867924528301888,0.3
16409,127.0,RUE,2.0,18,11.757777,2.267727,48.856128,0.18867924528301888,0.3
16410,127.0,RUE,3.0,18,9.3,2.267727,48.856128,0.18867924528301888,0.3
16411,127.0,RUE,4.0,18,11.029411,2.267727,48.856128,0.18867924528301888,0.3
16412,2.0,RUE,4.0,5,12.340217,2.267927,48.851233,0.11320754716981132,0.13333333333333333
16413,63.0,AV,3.0,81,11.498684,2.285687,48.867616,0.10377358490566038,0.06666666666666667
16414,63.0,AV,1.0,81,5.333333,2.285687,48.867616,0.10377358490566038,0.06666666666666667
16415,63.0,AV,4.0,81,14.9,2.285687,48.867616,0.10377358490566038,0.06666666666666667
16416,17.0,BD,8.0,22,11.627906,2.272661,48.86195,0.0,0.0
16417,6.0,RUE,4.0,28,13.423076,2.297016,48.866775,0.10377358490566038,0.13333333333333333
16418,29.0,BD,2.0,15,9.922033,2.272411,48.867277,0.0,0.0
16419,64.0,RUE,3.0,30,11.497192,2.279832,48.869642,0.05660377358490566,0.1
16420,40.0,RUE,5.0,27,11.688311,2.277495,48.868619,0.02830188679245283,0.0
16421,93.0,BD,3.0,34,8.5,2.258513,48.84441,0.05660377358490566,0.03333333333333333
16422,15.0,RUE,3.0,110,10.90909,2.275792,48.85757,0.41509433962264153,0.5
16423,8.0,RUE,3.0,12,8.226153,2.266263,48.841,0.16981132075471697,0.06666666666666667
16424,38.0,RUE,2.0,179,9.673913,2.262628,48.8487,0.1792452830188679,0.26666666666666666
16425,48.0,RUE,3.0,97,9.945054,2.287725,48.865077,0.11320754716981132,0.06666666666666667
16426,48.0,RUE,3.0,97,12.795384,2.287725,48.865077,0.11320754716981132,0.06666666666666667
16427,185.0,AV,2.0,9,12.38425,2.276259,48.865687,0.1509433962264151,0.16666666666666666
16428,152.0,AV,6.0,98,12.631578,2.278258,48.866805,0.1509433962264151,0.16666666666666666
16429,5.0,AV,1.0,8,9.191489,2.281185,48.856394,0.02830188679245283,0.03333333333333333
16430,25.0,RUE,1.0,146,13.416666,2.282034,48.866738,0.3113207547169811,0.43333333333333335
16431,37.0,RUE,3.0,20,28.75,2.283077,48.874475,0.02830188679245283,0.03333333333333333
16432,37.0,RUE,4.0,20,17.692307,2.283077,48.874475,0.02830188679245283,0.03333333333333333
16433,74.0,RUE,2.0,41,10.74074,2.259147,48.842088,0.08490566037735849,0.06666666666666667
16434,1.0,PL,6.0,1,13.381132,2.279292,48.871171,0.05660377358490566,0.1
16435,9.0,AV,4.0,6,10.45977,2.284731,48.856662,0.0,0.0
16436,9.0,AV,4.0,6,12.0,2.284731,48.856662,0.0,0.0
16437,2.0,RUE,6.0,21,11.941176,2.281949,48.856686,0.02830188679245283,0.03333333333333333
16438,96.0,AV,1.0,100,11.073076,2.267217,48.85103,0.11320754716981132,0.13333333333333333
16439,96.0,AV,2.0,100,10.0,2.267217,48.85103,0.11320754716981132,0.13333333333333333
16440,65.0,RUE,3.0,26,10.0,2.278252,48.854168,0.12264150943396226,0.16666666666666666
16441,65.0,RUE,4.0,26,10.172839,2.278252,48.854168,0.12264150943396226,0.16666666666666666
16442,196.0,AV,2.0,59,10.555555,2.260681,48.839141,0.27358490566037735,0.3
16443,196.0,AV,2.0,59,7.888888,2.260681,48.839141,0.27358490566037735,0.3
16444,196.0,AV,2.0,59,11.388888,2.260681,48.839141,0.27358490566037735,0.3
16445,178.0,AV,2.0,54,12.060606,2.26252,48.839713,0.16981132075471697,0.06666666666666667
16446,178.0,AV,2.0,54,8.333333,2.26252,48.839713,0.16981132075471697,0.06666666666666667
16447,21.0,BD,4.0,19,14.47619,2.272394,48.862319,0.0,0.0
16448,8.0,RUE,1.0,9,12.5,2.284151,48.861827,0.1509433962264151,0.2
16449,13.0,RUE,3.0,72,12.142131,2.266447,48.848616,0.1792452830188679,0.26666666666666666
16450,133.0,RUE,3.0,21,10.328571,2.257715,48.838964,0.27358490566037735,0.3
16451,31.0,RUE,1.0,26,7.321428,2.284731,48.860459,0.018867924528301886,0.0
16452,31.0,RUE,4.0,26,7.756097,2.284731,48.860459,0.018867924528301886,0.0
16453,14.0,RUE,2.0,38,13.150684,2.283588,48.859056,0.1509433962264151,0.06666666666666667
16454,14.0,RUE,1.0,38,12.0,2.283588,48.859056,0.1509433962264151,0.06666666666666667
16455,14.0,RUE,3.0,38,10.705882,2.283588,48.859056,0.1509433962264151,0.06666666666666667
16456,54.0,AV,6.0,1,13.694444,2.286181,48.867053,0.10377358490566038,0.06666666666666667
16457,54.0,AV,6.0,1,14.12037,2.286181,48.867053,0.10377358490566038,0.06666666666666667
16458,54.0,AV,4.0,1,16.270833,2.286181,48.867053,0.10377358490566038,0.06666666666666667
16459,1.0,RUE,5.0,66,12.5,2.273746,48.862435,0.05660377358490566,0.06666666666666667
16460,1.0,RUE,6.0,66,11.470588,2.273746,48.862435,0.05660377358490566,0.06666666666666667
16461,3.0,RUE,5.0,36,9.625,2.273367,48.860749,0.05660377358490566,0.06666666666666667
16462,3.0,RUE,6.0,36,34.166666,2.273367,48.860749,0.05660377358490566,0.06666666666666667
16463,6.0,RUE,5.0,5,10.75,2.255783,48.843469,0.05660377358490566,0.03333333333333333
16464,16.0,RUE,3.0,20,6.875,2.265813,48.842238,0.02830188679245283,0.0
16465,59.0,RUE,1.0,61,9.506285,2.282192,48.867424,0.3113207547169811,0.43333333333333335
16466,33.0,AV,1.0,6,12.34375,2.29045,48.8717,0.018867924528301886,0.0
16467,33.0,AV,1.0,6,8.333333,2.29045,48.8717,0.018867924528301886,0.0
16468,185.0,RUE,4.0,45,14.08,2.283409,48.871198,0.05660377358490566,0.1
16469,185.0,RUE,1.0,45,10.766666,2.283409,48.871198,0.05660377358490566,0.1
16470,53.0,RUE,2.0,94,9.39375,2.260838,48.837505,0.27358490566037735,0.3
16471,53.0,RUE,2.0,94,7.333333,2.260838,48.837505,0.27358490566037735,0.3
16472,53.0,RUE,2.0,97,9.354838,2.260838,48.837505,0.27358490566037735,0.3
16473,61.0,AV,1.0,70,7.666666,2.26931,48.854284,0.18867924528301888,0.3
16474,16.0,RUE,6.0,103,8.262031,2.266857,48.85214,0.02830188679245283,0.03333333333333333
16475,6.0,RUE,2.0,44,11.979166,2.275211,48.859041,0.41509433962264153,0.5
16476,45.0,RUE,4.0,14,11.477876,2.26139,48.844415,0.02830188679245283,0.0
16477,99.0,RUE,2.0,3,9.3,2.275168,48.858064,0.41509433962264153,0.5
16478,50.0,BD,4.0,7,8.785714,2.256327,48.843394,0.05660377358490566,0.03333333333333333
16479,50.0,BD,2.0,7,9.742857,2.256327,48.843394,0.05660377358490566,0.03333333333333333
16480,50.0,BD,1.0,7,8.333333,2.256327,48.843394,0.05660377358490566,0.03333333333333333
16481,7.0,RUE,3.0,6,10.357142,2.274584,48.849315,0.07547169811320754,0.0
16482,137.0,AV,4.0,69,10.665953,2.266644,48.849402,0.1792452830188679,0.26666666666666666
16483,134.0,AV,6.0,3,12.727272,2.284259,48.874589,0.1509433962264151,0.2
16484,5.0,RUE,7.0,39,12.345679,2.281905,48.857144,0.1509433962264151,0.06666666666666667
16485,6.0,PL,7.0,74,12.487804,2.283295,48.865719,0.3113207547169811,0.43333333333333335
16486,20.0,RUE,4.0,60,12.023809,2.265774,48.852301,0.02830188679245283,0.03333333333333333
16487,19.0,RUE,5.0,75,12.393442,2.265085,48.851421,0.02830188679245283,0.03333333333333333
16488,33.0,AV,2.0,35,13.918918,2.275994,48.849396,0.07547169811320754,0.0
