Geo Point;Geo Shape;OBJECTID;id_ref_zdl;gares_id;nom_gare;nomlong;nom_iv;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;cod_resf;res_stif;exploitant;num_psr;idf;principal;x;y;picto ligne
49.2310180602,2.88736670498;"{""type"": ""Point"", ""coordinates"": [2.887366704975861, 49.231018060164516]}";1109;411396;1063;CREPY-EN-VALOIS;CREPY-EN-VALOIS;CREPY-EN-VALOIS;0;Train;1;1;0;0;0;0;0;TRAIN_K;TRAIN_K;0;0;0;0;0;A02175;;LIGNE K;36.0;LIGNE K-511;K;TRAIN;LIGNE K;1.0;853.0;SNCF;0;0;0;691795.0734;6903486.8914;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
49.1795049508,3.12061291667;"{""type"": ""Point"", ""coordinates"": [3.120612916673505, 49.179504950833305]}";1113;411372;1067;FERTE-MILON;FERTE-MILON;LA FERTE MILON;0;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-515;P;TRAIN;LIGNE P;1.0;850.0;SNCF;0;0;0;708794.9649;6897757.8458;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.9692787821,3.32188681725;"{""type"": ""Point"", ""coordinates"": [3.32188681725306, 48.96927878207144]}";1115;411384;1071;NOGENT-L'ARTAUD-CHARLY;NOGENT-L'ARTAUD-CHARLY;NOGENT L'ARTAUD CHARLY;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-519;P;TRAIN;LIGNE P;1.0;850.0;SNCF;0;0;0;723566.8974;6874418.2863;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.9545625628,2.30230508203;"{""type"": ""Point"", ""coordinates"": [2.302305082030493, 48.95456256277915]}";1121;43077;1201;Gare d'Epinay-sur-Seine;GARE D'EPINAY SUR SEINE;Gare d'Epinay-sur-Seine;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T11;0;0;A02225;C01999;T11;0.0;T11-426;11;TRAMWAY;T11;0.0;0.0;SNCF;0;1;0;648904.4295;6872959.4593;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
48.9436300067,2.41147348701;"{""type"": ""Point"", ""coordinates"": [2.41147348701014, 48.943630006660165]}";1125;0;1206;Gare de Dugny - La Courneuve;GARE DE DUGNY - LA COURNEUVE;Gare de Dugny - La Courneuve;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02225;C01999;T11;0.0;T11-522;11;TRAMWAY;T11;0.0;0.0;SNCF;0;1;0;656890.1364;6871678.6295;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
48.8976718195,2.32983033449;"{""type"": ""Point"", ""coordinates"": [2.329830334493885, 48.89767181948476]}";1127;44525;1211;Porte de Saint-Ouen;Porte de Saint-Ouen;Pte de St-Ouen;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;T3B;0.0;T3B-114071;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;650866.4949;6866615.8591;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.9601628869,2.36584210766;"{""type"": ""Point"", ""coordinates"": [2.365842107661724, 48.960162886916656]}";1128;43179;1204;Gare de Pierrefitte Stains;GARE DE PIERREFITTE STAINS;Gare de Pierrefitte Stains;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02225;C01999;T11;0.0;T11-415;11;TRAMWAY;T11;0.0;0.0;SNCF;0;1;0;653562.4495;6873542.9829;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda
48.8896574347,2.30310461766;"{""type"": ""Point"", ""coordinates"": [2.303104617664385, 48.88965743471612]}";1131;45496;1215;Porte d'Asnières Marguerite Long;Porte d'Asnières Marguerite Long;Pte d'Asnières Marguerite Long;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T3B;0;0;A01757;C01679;T3B;0.0;T3B-1616;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;648899.283;6865741.6656;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.8942522622,2.31377215877;"{""type"": ""Point"", ""coordinates"": [2.313772158769624, 48.89425226224654]}";1132;44514;689;Porte de Clichy;PORTE DE CLICHY;Porte de Clichy;2346;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-113071;13;METRO;M13;3.0;110.0;RATP;0;1;0;649685.9141;6866245.7339;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8974022229,2.34484774875;"{""type"": ""Point"", ""coordinates"": [2.344847748752398, 48.89740222289808]}";1136;44515;690;Porte de Clignancourt;PORTE DE CLIGNANCOURT;Pte de Clignancourt;2075;Metro;0;0;0;1;0;0;0;0;0;0;M4;0;0;0;A01537;C01374;4;10.0;4-104029;4;METRO;M4;3.0;110.0;RATP;0;1;0;651967.2227;6866576.6415;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8980247465,2.34522829378;"{""type"": ""Point"", ""coordinates"": [2.345228293777085, 48.89802474646223]}";1137;44515;1209;Porte de Clignancourt;Porte de Clignancourt;Pte de Clignancourt;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;T3B;0.0;T3B-104029;3B;TRAMWAY;T3B;5.0;112.0;RATP;0;1;0;651995.6959;6866645.6318;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987
48.9272506106,2.27433613239;"{""type"": ""Point"", ""coordinates"": [2.274336132389304, 48.92725061060057]}";1141;42142;1216;Asnières Quatre Routes;Asnières Quatre Routes;Asnières Quatre Routes;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T1;0;0;A01191;C01389;T1;31.0;T1-1034;1;TRAMWAY;T1;5.0;112.0;RATP;0;1;0;646828.2734;6869940.8617;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.9066283258,2.52404852575;"{""type"": ""Point"", ""coordinates"": [2.524048525746325, 48.906628325845205]}";1142;44626;1217;République Marx Dormoy;République Marx Dormoy;République Marx Dormoy;3008;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;;4;TRAMWAY;T4;5.0;822.0;SNCF;113860;1;0;665111.4018;6867508.4621;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.9045730665,2.55501426701;"{""type"": ""Point"", ""coordinates"": [2.555014267014263, 48.90457306647729]}";1147;477277;1222;Clichy - Montfermeil;Clichy - Montfermeil;Clichy - Montfermeil;3008;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01761;C01843;T4;34.0;;4;TRAMWAY;T4;5.0;822.0;SNCF;113860;1;0;667379.966;6867266.6842;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.8701642009,2.35049797186;"{""type"": ""Point"", ""coordinates"": [2.350497971863091, 48.87016420090055]}";1;45100;90;Bonne Nouvelle;BONNE NOUVELLE;Bonne Nouvelle;2211;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108047;8;METRO;M8;3.0;110.0;RATP;0;1;0;652356.5489;6863544.515;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8686959778,2.34072072367;"{""type"": ""Point"", ""coordinates"": [2.340720723674096, 48.86869597784287]}";8;45101;104;Bourse;BOURSE;Bourse;2063;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;;3;8.0;3-103055;3;METRO;M3;3.0;110.0;RATP;0;1;0;651638.0039;6863387.2034;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.8839585735,2.33192659089;"{""type"": ""Point"", ""coordinates"": [2.33192659088504, 48.88395857351673]}";14;42337;76;Blanche;BLANCHE;Blanche;2040;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102063;2;METRO;M2;3.0;110.0;RATP;0;1;0;651007.2769;6865089.7195;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.864766845,2.3009910035;"{""type"": ""Point"", ""coordinates"": [2.300991003495584, 48.86476684497176]}";21;42182;14;Alma-Marceau;ALMA-MARCEAU;Alma-Marceau;2249;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109047;9;METRO;M9;3.0;110.0;RATP;0;1;0;648719.8026;6862975.3829;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8755940499,2.28932258961;"{""type"": ""Point"", ""coordinates"": [2.289322589613773, 48.87559404986666]}";24;42213;25;Argentine;ARGENTINE;Argentine;2005;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101071;1;METRO;M1;3.0;110.0;RATP;0;1;0;647874.6513;6864186.9211;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.9037599302,2.39228705964;"{""type"": ""Point"", ""coordinates"": [2.392287059642348, 48.90375993017085]}";28;46492;35;Aubervilliers-Pantin (4 Chemins);AUBERVILLIERS-PANTIN (QUATRE CHEMINS);Aubervilliers Pantin Quatre Chemins;2186;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-107029;7;METRO;M7;3.0;110.0;RATP;0;1;0;655450.6264;6867255.7816;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8470195819,2.29542047803;"{""type"": ""Point"", ""coordinates"": [2.295420478027581, 48.84701958188098]}";29;42265;43;Avenue Émile Zola;AVENUE EMILE ZOLA;Avenue Émile Zola;2273;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110045;10;METRO;M10;3.0;110.0;RATP;0;1;0;648293.5441;6861005.6876;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
48.8534369623,2.36873657263;"{""type"": ""Point"", ""coordinates"": [2.368736572626168, 48.85343696230163]}";35;42288;55;Bastille;BASTILLE;Bastille;2106;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-105071;5;METRO;M5;3.0;110.0;RATP;0;1;0;653679.5214;6861673.7301;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
48.8723101138,2.37670214473;"{""type"": ""Point"", ""coordinates"": [2.376702144728944, 48.87231011378309]}";39;42311;61;Belleville;BELLEVILLE;Belleville;2032;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-111045;2;METRO;M2;3.0;110.0;RATP;0;1;0;654280.5677;6863767.6337;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8400013895,2.3795540112;"{""type"": ""Point"", ""coordinates"": [2.379554011203434, 48.840001389548114]}";41;45232;66;Bercy;BERCY;Bercy;2374;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01547;;14;6.0;14-106041;14;METRO;M14;3.0;110.0;RATP;0;1;0;654461.522;6860173.5295;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
48.8297905137,2.35041487201;"{""type"": ""Point"", ""coordinates"": [2.350414872010464, 48.82979051369295]}";43;45274;212;Corvisart;CORVISART;Corvisart;2133;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106051;6;METRO;M6;3.0;110.0;RATP;0;1;0;652313.5223;6859055.391;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
48.8690911629,2.38054258599;"{""type"": ""Point"", ""coordinates"": [2.380542585989342, 48.869091162924974]}";45;42772;220;Couronnes;COURONNES;Couronnes;2031;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102045;2;METRO;M2;3.0;110.0;RATP;0;1;0;654559.4536;6863407.4921;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.814803007,2.42237614285;"{""type"": ""Point"", ""coordinates"": [2.422376142845623, 48.81480300700046]}";63;42889;12;École Vétérinaire de Maisons-Alfort;ECOLE VETERINAIRE DE MAISONS-ALFORT;École Vétérinaire de Maisons-Alfort;2194;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108081;8;METRO;M8;3.0;110.0;RATP;0;1;0;657583.9566;6857347.8995;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8406632293,2.32638461079;"{""type"": ""Point"", ""coordinates"": [2.326384610792846, 48.840663229299565]}";64;45313;250;Edgar Quinet;EDGAR QUINET;Edgar Quinet;2138;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;;6;12.0;6-106061;6;METRO;M6;3.0;110.0;RATP;0;1;0;650559.8002;6860279.0962;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0
48.8466568513,2.35162325638;"{""type"": ""Point"", ""coordinates"": [2.351623256378513, 48.84665685125003]}";73;42435;125;Cardinal Lemoine;CARDINAL-LEMOINE;Cardinal Lemoine;2283;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;;10;2.0;10-110063;10;METRO;M10;3.0;110.0;RATP;0;1;0;652417.6279;6860930.0204;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049
48.8679053449,2.31354554995;"{""type"": ""Point"", ""coordinates"": [2.313545549946741, 48.86790534489708]}";76;42531;144;Champs-Élysées-Clémenceau;CHAMPS-ELYSEES-CLEMENCEAU;Champs-Elysées-Clémenceau;2009;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101063;1;METRO;M1;3.0;110.0;RATP;0;1;0;649643.8307;6863316.2783;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8676021452,2.31389412912;"{""type"": ""Point"", ""coordinates"": [2.313894129118469, 48.86760214521368]}";77;42531;145;Champs-Élysées-Clémenceau;CHAMPS-ELYSEES-CLEMENCEAU;Champs-Elysées-Clémenceau;2339;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;;13;5.0;13-101063;13;METRO;M13;3.0;110.0;RATP;0;1;0;649669.1078;6863282.3427;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.8215957673,2.41373751752;"{""type"": ""Point"", ""coordinates"": [2.41373751751673, 48.821595767321725]}";79;42545;150;Charenton-Écoles;CHARENTON-ECOLES;Charenton-Écoles;2195;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108079;8;METRO;M8;3.0;110.0;RATP;899925;1;0;656955.2248;6858107.8489;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8545804991,2.38556348082;"{""type"": ""Point"", ""coordinates"": [2.385563480822885, 48.85458049908101]}";84;42560;156;Charonne;CHARONNE;Charonne;2234;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109077;9;METRO;M9;3.0;110.0;RATP;0;1;0;654915.2006;6861791.1422;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8873749106,2.3496940822;"{""type"": ""Point"", ""coordinates"": [2.349694082202741, 48.88737491055359]}";88;42585;162;Château Rouge;CHATEAU ROUGE;Château Rouge;2078;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104035;4;METRO;M4;3.0;110.0;RATP;0;1;0;652313.3429;6865458.7189;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8575563594,2.34830889513;"{""type"": ""Point"", ""coordinates"": [2.348308895125138, 48.85755635936964]}";90;42587;165;Châtelet;CHATELET;Châtelet;2286;Metro;0;0;0;1;0;0;0;0;0;0;M11;0;0;0;A01544;;11;3.0;11-111057;11;METRO;M11;3.0;110.0;RATP;0;1;0;652184.4051;6862143.9475;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
48.8583823703,2.34756482975;"{""type"": ""Point"", ""coordinates"": [2.347564829748629, 48.85838237030474]}";92;42587;168;Châtelet;CHATELET;Châtelet;2087;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-111057;4;METRO;M4;3.0;110.0;RATP;0;1;0;652130.572;6862236.2436;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8731092743,2.33345121858;"{""type"": ""Point"", ""coordinates"": [2.333451218577799, 48.87310927430917]}";95;42589;173;Chaussée d'Antin (La Fayette);CHAUSSEE D'ANTIN (LA FAYETTE);Chaussée d'Antin-La Fayette;2174;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-109059;7;METRO;M7;3.0;110.0;RATP;0;1;0;651108.8982;6863882.4057;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8729376577,2.33347913185;"{""type"": ""Point"", ""coordinates"": [2.333479131845596, 48.872937657673795]}";96;42589;174;Chaussée d'Antin (La Fayette);CHAUSSEE D'ANTIN (LA FAYETTE);Chaussée d'Antin-La Fayette;2243;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109059;9;METRO;M9;3.0;110.0;RATP;0;1;0;651110.7845;6863863.3059;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.8549363766,2.34732131573;"{""type"": ""Point"", ""coordinates"": [2.347321315727238, 48.85493637655264]}";99;42640;188;Cité;CITE;Cité;2088;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-104055;4;METRO;M4;3.0;110.0;RATP;0;1;0;652109.5385;6861853.227;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.8662858046,2.32294341224;"{""type"": ""Point"", ""coordinates"": [2.322943412243541, 48.86628580458387]}";103;45676;199;Concorde;CONCORDE;Concorde;2010;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-101061;1;METRO;M1;3.0;110.0;RATP;0;1;0;650331.6676;6863130.2462;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.866818369,2.32208284869;"{""type"": ""Point"", ""coordinates"": [2.322082848687872, 48.86681836895081]}";105;45676;201;Concorde;CONCORDE;Concorde;2216;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-101061;8;METRO;M8;3.0;110.0;RATP;0;1;0;650269.0473;6863190.0047;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8373074946,2.29663034323;"{""type"": ""Point"", ""coordinates"": [2.296630343233871, 48.837307494582205]}";106;42751;206;Convention;CONVENTION;Convention;2323;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-112037;12;METRO;M12;3.0;110.0;RATP;0;1;0;648372.7098;6859925.0172;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
48.8649166851,2.39898444025;"{""type"": ""Point"", ""coordinates"": [2.398984440248072, 48.864916685051824]}";121;43055;301;Gambetta;GAMBETTA;Gambetta;2072;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103037;3;METRO;M3;3.0;110.0;RATP;0;1;0;655908.7036;6862932.8653;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.8574518326,2.35100846139;"{""type"": ""Point"", ""coordinates"": [2.351008461394824, 48.85745183264241]}";128;415851;353;Hôtel de Ville;HOTEL DE VILLE;Hôtel de Ville;2287;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01544;;11;3.0;11-101051;11;METRO;M11;3.0;110.0;RATP;0;1;0;652382.3765;6862130.6937;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94
48.8429386959,2.26003290221;"{""type"": ""Point"", ""coordinates"": [2.260032902212424, 48.842938695862536]}";132;42977;278;Exelmans;EXELMANS;Exelmans;2258;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;;9;16.0;9-109029;9;METRO;M9;3.0;110.0;RATP;0;1;0;645692.4042;6860575.6926;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a
48.863257945,2.36666109472;"{""type"": ""Point"", ""coordinates"": [2.36666109471649, 48.86325794496609]}";136;58727;283;Filles du Calvaire;FILLES DU CALVAIRE;Filles du Calvaire;2208;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;;8;15.0;8-108053;8;METRO;M8;3.0;110.0;RATP;0;1;0;653535.9904;6862766.9605;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51
48.8460276494,2.37496291887;"{""type"": ""Point"", ""coordinates"": [2.374962918873459, 48.84602764938301]}";141;43153;962;Gare de Lyon;GARE DE LYON;Gare de Lyon;2018;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01534;;1;1.0;1-338;1;METRO;M1;3.0;110.0;RATP;686006;1;1;654129.8636;6860846.2479;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4
48.8795512844,2.35699516401;"{""type"": ""Point"", ""coordinates"": [2.356995164008545, 48.87955128443897]}";143;43233;318;Gare du Nord;GARE DU NORD;Gare du Nord;2080;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;;4;10.0;4-384;4;METRO;M4;3.0;110.0;RATP;0;1;1;652841.632;6864584.3939;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb
48.87080998,2.36102746692;"{""type"": ""Point"", ""coordinates"": [2.361027466917371, 48.87080998002082]}";150;43417;370;Jacques Bonsergent;JACQUES BONSERGENT;Jacques Bonsergent;2111;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01538;;5;11.0;5-105061;5;METRO;M5;3.0;110.0;RATP;0;1;0;653129.4916;6863610.0193;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273
48.8459506666,2.35505026306;"{""type"": ""Point"", ""coordinates"": [2.355050263061039, 48.84595066664206]}";159;43493;384;Jussieu;JUSSIEU;Jussieu;2166;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;;7;13.0;7-110065;7;METRO;M7;3.0;110.0;RATP;0;1;0;652668.4784;6860849.4399;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a
48.8843987952,2.36049131853;"{""type"": ""Point"", ""coordinates"": [2.360491318526144, 48.88439879515333]}";161;43524;409;La Chapelle;LA CHAPELLE;La Chapelle;2036;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;;2;7.0;2-102055;2;METRO;M2;3.0;110.0;RATP;0;1;0;653102.402;6865121.3253;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8754537705,2.32678520026;"{""type"": ""Point"", ""coordinates"": [2.326785200261765, 48.87545377046187]}";165;58566;769;Saint-Lazare;SAINT-LAZARE;Gare Saint-Lazare;2309;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-329;12;METRO;M12;3.0;110.0;RATP;0;1;1;650622.1827;6864147.2447;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
48.8904854538,2.35999576641;"{""type"": ""Point"", ""coordinates"": [2.359995766405675, 48.890485453847326]}";173;44113;519;Marx Dormoy;MARX DORMOY;Marx Dormoy;2300;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;;12;4.0;12-112083;12;METRO;M12;3.0;110.0;RATP;0;1;0;653071.5478;6865798.4225;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49
